path	sentence
common_voice_de_19660473.mp3	Bei der Anästhesie, die für die Operation erforderlich war, erlitt sie einen Herzanfall.
common_voice_de_25213168.mp3	Ein großer Teil der ehemaligen Klostergebäude wurde abgerissen.
common_voice_de_25213169.mp3	Des Weiteren kommt es meines Erachtens jetzt darauf an, die ordnungsgemäße Umsetzung zu überwachen.
common_voice_de_25213170.mp3	Mittelschiff und Seitenschiffe hatten einen offenen Dachstuhl.
common_voice_de_25213171.mp3	Mit dem Ersten Weltkrieg endete bald darauf auch die Geschichte des Ulanenregiments.
common_voice_de_27972789.mp3	Person Singular getrennt.
common_voice_de_27972790.mp3	Er gehört dem Olympischen Komitee Spaniens an.
common_voice_de_27972792.mp3	Die "Res Gestae" weisen offenkundige propagandistische Züge auf.
common_voice_de_27972794.mp3	Und auch in diesem Fall schien der Vorwurf kaum glaubwürdig zu sein.
common_voice_de_18397104.mp3	Der Motor läuft aber ziemlich mager.
common_voice_de_18397107.mp3	Waschmittel gibt es sowohl flüssig als auch in Form eines Pulvers.
common_voice_de_18397108.mp3	Der Kraftstofffilter ist vollkommen verstopft.
common_voice_de_20157716.mp3	Im gleichen Jahr bestand er die Zweite Juristische Staatsprüfung.
common_voice_de_20157718.mp3	Diese Trilogie verschafft ihm den Durchbruch.
common_voice_de_20157719.mp3	Bundesliga und stieg sofort in der ersten Saison in die Bundesliga auf.
common_voice_de_20157720.mp3	Als Titeldiakonie erhielt er "San Nicola in Carcere" zugewiesen.
common_voice_de_20927106.mp3	Die praktischen Teile der Ausbildungen werden in den Einrichtungen einiger der Gesellschafter absolviert.
common_voice_de_20927108.mp3	Erst im Zuge von Abrüstungsverhandlungen wurde die korrekte Typenbezeichnung bekannt.
common_voice_de_20927109.mp3	Ein weiterer Bruder, Gottlieb Langenthal, lernte das Schuhmacherhandwerk und arbeitete als Schuhmachermeister in Erfurt.
common_voice_de_20927111.mp3	Er erreichte diese Position ohne einen Doktortitel.
common_voice_de_37556299.mp3	Eines Tages hörte ich von seinem Selbstmord.
common_voice_de_37556300.mp3	Dies ist allerdings umstritten.
common_voice_de_37556301.mp3	Jeremias, nach Palästina aus.
common_voice_de_37556302.mp3	Die Band trat im regionalen Kreis bei verschiedenen Festen auf.
common_voice_de_26747996.mp3	Ich habe einige bereits vorher erwähnt.
common_voice_de_26747997.mp3	Das Schloss und der größte Teil des Waldes ging in Gemeindeeigentum über.
common_voice_de_26747998.mp3	Im Endergebnis stellt sich eine Ertragssteigerung sowie eine frühere Reife der Früchte ein.
common_voice_de_26747999.mp3	Ich schließe mich ganz den Feststellungen von Ana Maria Gomes an.
common_voice_de_19150329.mp3	Sie waren damals die führende Territory Band im Mittleren Westen.
common_voice_de_19150330.mp3	Es gibt keine festen Öffnungszeiten; sie sind beim Ortsvorsteher zu erfragen.
common_voice_de_19150331.mp3	Das einzige vollständige Skelett, das in Nordamerika gefunden wurde, ist in Denver ausgestellt.
common_voice_de_19150332.mp3	Neben seiner klinischen Tätigkeit übernahm er schon früh die Leitung des histologischen Labors.
common_voice_de_25231827.mp3	Im Hinblick auf eine stärkere Kohärenz der Unternehmenspolitik bleibt hier noch einiges zu tun.
common_voice_de_25231828.mp3	Benannt wurde der Mond nach Kale, einer der Chariten aus der griechischen Mythologie.
common_voice_de_25231829.mp3	Trotzdem will ich jetzt auf diese Kategorien noch eingehen.
common_voice_de_25231830.mp3	Seine Profikarriere begann er bei Roda Kerkrade.
common_voice_de_27501998.mp3	Er war zum Zeitpunkt seines Todes der älteste Mann im Kanton Wallis.
common_voice_de_27502000.mp3	Olshausen ist Fachmann für historische Geografie der Antike.
common_voice_de_27502001.mp3	In der Spätantike gab es auch eine römische Provinz dieses Namens.
common_voice_de_32753557.mp3	Mit vier Jahren übersiedelte die Familie nach Deutschland.
common_voice_de_18195180.mp3	Jetzt, wo sich die Aufregung gelegt hat, lass es uns noch mal etwas gemächlicher probieren.
common_voice_de_18195181.mp3	Aus Hanf lässt sich vieles herstellen, nicht nur Drogen.
common_voice_de_18195183.mp3	Sie ließ beide Würfel fallen und hatte direkt wieder einen Pasch.
common_voice_de_18195185.mp3	Der erste Biss ist nicht so stark wie der zweite.
common_voice_de_23976907.mp3	Die Bedeutung könnte „Furt, die mit Lanzen markiert ist“ sein.
common_voice_de_23976908.mp3	Wir wären damit weit von der fixen Idee von Eindringlingen entfernt.
common_voice_de_23976909.mp3	Nach hinduistischer Lehre verbirgt sich an dieser Stelle das mystische „Dritte Auge“.
common_voice_de_23976910.mp3	Später besuchte er das Marzellen-Gymnasium in Köln.
common_voice_de_18204059.mp3	Die Nummer der Telefonseelsorge ist kostenlos und taucht nicht auf der Telefonrechnung auf.
common_voice_de_27023850.mp3	Dazu werden ggf.
common_voice_de_27023854.mp3	Wir haben bestimmte Befugnisse, die zudem erweitert wurden.
common_voice_de_27023856.mp3	Zu dieser Zeit war Schondra bereits ein Gerichtssitz.
common_voice_de_27023857.mp3	In aller Regel emigrierten also jüngere Jahrgänge.
common_voice_de_25135228.mp3	Uspenski war für seinen humorvollen und politisch unbelasteten Schreibstil bekannt.
common_voice_de_25135229.mp3	Auch dabei spielt Phytoplankton eine große Rolle.
common_voice_de_25135230.mp3	Es wird stattdessen für die Verspannung des Kanals eingesetzt.
common_voice_de_25135232.mp3	Nach dieser Saison war er nicht mehr Mitglied in einem internationalen Team.
common_voice_de_21540636.mp3	Mein Stimmverhalten entspricht dem gestern im Trilog erzielten Konsens.
common_voice_de_21540637.mp3	Europol wird das hoffen wir zumindest in Kürze funktionsfähig sein.
common_voice_de_21540638.mp3	Das wäre nicht gut gewesen.
common_voice_de_21540639.mp3	Es bedarf einer viel größeren Vernetzung und Koordinierung der Wirtschaftspolitiken.
common_voice_de_27046409.mp3	Partnerschulen befinden sich in Rouen, Tallinn, Istanbul und Madrid.
common_voice_de_27046411.mp3	Eigenständig und mit diesen Partnern veranstaltet das Institut Fachtagungen und Workshops.
common_voice_de_27046416.mp3	Die Leistungsfähigkeit lässt sich durch das Hinzufügen weiterer Rechner steigern.
common_voice_de_27046421.mp3	Dies wäre ein Beleg für die Verehrung von Ḫaldi außerhalb von Urartu.
common_voice_de_32446380.mp3	Er nahm an Pferderennen teil.
common_voice_de_32446382.mp3	Zuerst diente der erdgeschossige Bau als Fischerhaus.
common_voice_de_32446384.mp3	Helmut Klein wuchs in Wien auf und fotografierte seit seinem achten Lebensjahr.
common_voice_de_32446386.mp3	Aufgelöst wurde das Justizamt Moritzburg.
common_voice_de_18469859.mp3	Hilfe, ich sterbe!
common_voice_de_18469860.mp3	Allen Unkenrufen zum Trotz kamen sie rechtzeitig in Barcelona an.
common_voice_de_18469861.mp3	Hast du schon mal eine Petition beim deutschen Bundestag eingereicht?
common_voice_de_18469862.mp3	Die Oberklasse ist von Spurhalteassistent bis Einparkautomatik mit allem Pipapo ausgestattet.
common_voice_de_25322063.mp3	Buddha Air fliegt von Kathmandu zahlreiche Ziele innerhalb Nepals an.
common_voice_de_25322064.mp3	Nach Beendigung seiner Spielerkarriere wechselte Hagberg auf die Trainerbank.
common_voice_de_25322065.mp3	Außerdem waren der Vize-Europameister, die Niederlande, und der Gastgeber, Deutschland, direkt qualifiziert.
common_voice_de_25322066.mp3	Sie zählte im Jahre Einwohner.
common_voice_de_19332519.mp3	Postillon-Trinkgeld, entrichtet.
common_voice_de_19332520.mp3	Strauss, später Lehrerin und Psychologin, gest.
common_voice_de_19332521.mp3	Die Art ist nur aus dem Kapuas-Basin auf West-Borneo bekannt.
common_voice_de_19332523.mp3	Welcher Eierstock zum Follikel-Lieferanten wird, ist im Wesentlichen zufällig, denn es gibt keine Rechts-links-Koordination.
common_voice_de_34482254.mp3	Seine Vorgängerin war Eva John.
common_voice_de_34482255.mp3	Nach dem Aus beim Militär begann er mit dem Schauspiel.
common_voice_de_34482257.mp3	Die Filmszenen spielen in der Gegenwart.
common_voice_de_34482258.mp3	Die Spiele fanden auf neutralem Boden statt.
common_voice_de_23727716.mp3	Benannt wurde es nach den Nacogdoches-Indianern.
common_voice_de_23727718.mp3	Die Beitrittsländer müssen dazu und zuerst das Ihre beitragen.
common_voice_de_23727719.mp3	Das Land ist nicht tausende Kilometer von uns entfernt, es ist ganz nah.
common_voice_de_23727720.mp3	In der Regel wurde der Kessel liegend betrieben.
common_voice_de_18228146.mp3	Lass dir nicht die Butter vom Brot nehmen.
common_voice_de_18228147.mp3	Diese Leute haben, vorsichtig ausgedrückt, ein nicht mehr zeitgemäßes Frauenbild.
common_voice_de_18228148.mp3	Die nächste Sitzung beginnt erst um fünfzehn Uhr.
common_voice_de_18228149.mp3	Belassen wir es dabei.
common_voice_de_25674108.mp3	Teilweise gelten sie als konservativ bis romantisiert.
common_voice_de_25674875.mp3	Klasse setzen Schüler das Englisch aus der Grundschule fort.
common_voice_de_25674885.mp3	Beide wurden wegen Diebstahls verurteilt.
common_voice_de_25674973.mp3	Noch heute gibt es in diesem Gebiet eine Reihe Familiennamen griechischen Ursprungs.
common_voice_de_18363696.mp3	Der Datendurchsatz einer LTE-Verbindung ist normalerweise höher als bei UMTS.
common_voice_de_27621291.mp3	Die Blätter einer Pflanze sind von sehr regelmäßig gleicher Größe, Form und Farbe.
common_voice_de_27621292.mp3	Verehrte Kolleginnen und Kollegen, welchen Weg sollen wir nach Lissabon beschreiten?
common_voice_de_27621293.mp3	Er taufte einen Teil seines Grundbesitzes bei Limerick City auf den Namen Plassey.
common_voice_de_27621294.mp3	Dieser Lieferwagen hat drei Türen und zwei Sitze.
common_voice_de_19959325.mp3	Die Satelliten sind nach einem Liebespaar des Tanabata-Festes benannt.
common_voice_de_19959326.mp3	Waldburg ist wie das gesamte Umland römisch-katholisch geprägt.
common_voice_de_19959328.mp3	Später soll er Perseus getötet haben.
common_voice_de_19959330.mp3	Artillerie-Infanterieregiment der preußischen Armee ein.
common_voice_de_31425970.mp3	Aus der Ehe stammt der Sohn Denis.
common_voice_de_31425971.mp3	Es gehörte dann zum Distrikt Krakau im Generalgouvernement.
common_voice_de_31425972.mp3	Über den Umlauf konnte bei eventuellen Störungen jede Tür der Maschinenanlage erreicht werden.
common_voice_de_31425973.mp3	Das erste Tergit ist bis zum hinteren Rand gelb gefärbt.
common_voice_de_18199980.mp3	Wie viele Galaxien gibt es im Universum?
common_voice_de_18199983.mp3	Ob unsere Bemühungen von Erfolg gekrönt sein werden, ist freilich ungewiss.
common_voice_de_18224172.mp3	Bei der Einsicht ihrer Akten erfuhr Kerstin einige intime Details, die die Spitzel der Stasi über sie herausgefunden hatten.
common_voice_de_18224174.mp3	Astana ist die Hauptstadt von Kasachstan.
common_voice_de_18224175.mp3	Isabel fallen die ersten Milchzähne aus.
common_voice_de_17883586.mp3	Es ist möglich, dass wir nach Hamburg fahren
common_voice_de_17883588.mp3	Cassandra wünscht sich ein eigenes Pferd.
common_voice_de_17883591.mp3	Willst du wirklich bis nach Freiburg im Breisgau fahren?
common_voice_de_17883594.mp3	Am Ende wird es wieder in eine Fressorgie ausarten.
common_voice_de_24067437.mp3	Aber wir brauchen keine Werbezensur.
common_voice_de_24067438.mp3	Die Kapelle dient der Kirche als Sakramentskapelle.
common_voice_de_24067439.mp3	Die gemeinsame Aussprache ist beendet.
common_voice_de_24067440.mp3	Ich wäre eher für etwas anderes.
common_voice_de_20312362.mp3	Im Laufe der Zeit wurden diese Kastelle mehr und mehr in die Schiffshülle integriert.
common_voice_de_20312366.mp3	Das Show-Konzept beruht auf dem Prinzip des Karaoke-Singens.
common_voice_de_20312372.mp3	Shūeisha verlegt außerdem die japanische Ausgabe des Playboy-Magazins.
common_voice_de_20312376.mp3	In dieser Sportart habe er Frankreich gegen Belgien repräsentiert.
common_voice_de_26703622.mp3	Wie ist also der Stand der Projektabwicklung?
common_voice_de_26703623.mp3	Eine solche Exklusivität ist jedoch gesetzlich nicht vorgesehen.
common_voice_de_26703624.mp3	Während seiner Laufbahn entwickelte sich Chavanel zu einem erfolgreichen Zeitfahrer.
common_voice_de_26703626.mp3	Angelo Franke stand bereits auf einigen Theaterbühnen unter anderem in Köln, Dortmund und Düsseldorf.
common_voice_de_20783474.mp3	Daher kann das menschliche Auge nicht alle Kombinationsmöglichkeiten von Spektralfarben unterscheiden.
common_voice_de_20783476.mp3	Peter Breuer absolvierte in Köln eine Lehre zum Steinmetz.
common_voice_de_20783477.mp3	Verwaltungssitz ist das Dorf Manby.
common_voice_de_20783478.mp3	Kurz darauf ernannte ihn der Kaiser zum Wirklichen Geheimen Rat.
common_voice_de_19734161.mp3	Im Zuge des Wirtschaftswunders stieg sowohl die Zahl der Angestellten als auch das Produktionsvolumen.
common_voice_de_19734167.mp3	Er spielt überwiegend Futures-Turniere und trat nur bei einer Handvoll Challenger-Turniere an.
common_voice_de_19734169.mp3	Man sieht sie heute noch vielfach auf den Schweizer Strassen.
common_voice_de_19734172.mp3	Er wurde von den Persern zur Schreibung des „P“-Lautes hinzugefügt, der im Hocharabischen fehlt.
common_voice_de_25212599.mp3	Marshal blieb kinderlos.
common_voice_de_25212602.mp3	Er war "Winzer des Jahres" nach Gault-Millau und erhielt zahlreiche weitere Auszeichnungen.
common_voice_de_25212603.mp3	Es gab danach keine Sicherheits-Aktualisierungen für neu entdeckte Sicherheitslücken mehr.
common_voice_de_25212605.mp3	Er war ein großer Sammler.
common_voice_de_36955220.mp3	Julius Keck wurde auf dem Pragfriedhof in Stuttgart beigesetzt.
common_voice_de_36955221.mp3	Ihre Chemie ist hervorragend.
common_voice_de_36955222.mp3	Seine beiden älteren Brüder waren Anwälte beim Parlament in Paris.
common_voice_de_36955223.mp3	Danach kehrte er nach Iowa zurück und studierte Jura.
common_voice_de_38238117.mp3	Gleichzeitig nannte sich der Generalsuperintendent nur noch Superintendent.
common_voice_de_38238118.mp3	Zunächst bediente das Unternehmen ausschließlich den Zubehör-Markt.
common_voice_de_38238119.mp3	Auch Selbstbestäubung findet statt.
common_voice_de_38238120.mp3	Außerdem arbeitete er als Bühnen- und Kostümbildner.
common_voice_de_27416522.mp3	Die Arbeitslosenquoten in der gesamten Europäischen Union sind in die Höhe geschnellt.
common_voice_de_27416524.mp3	Er reichte vom Tigris nahe Samarra bis zum Diyala.
common_voice_de_27416525.mp3	Kommissar Dimas hat uns zum Ehrgeiz aufgefordert.
common_voice_de_27416526.mp3	Lassen Sie mich noch zwei Dinge zum Kohäsionsfonds sagen.
common_voice_de_17665104.mp3	Es gibt kein Sägewerk in Bad Segeberg.
common_voice_de_17665105.mp3	Port Moresby ist die Hauptstadt von Papua-Neuguinea.
common_voice_de_17665106.mp3	Wer ist da?, fragte sie mit zittriger Stimme.
common_voice_de_17665107.mp3	Für solche Zwecke hat Nina einen Diener.
common_voice_de_37921443.mp3	Mosel, geboren.
common_voice_de_37921445.mp3	Nachdem er sich von Mohammed Rafi getrennt hatte, wurde Mahendra Kapoor sein bevorzugter Sänger.
common_voice_de_37921446.mp3	Das Kalb erlag seinen Verletzungen.
common_voice_de_37921447.mp3	Dustin Kinsey schloss sich der Band Koufax an.
common_voice_de_27043410.mp3	Dies war auch gleichzeitig der größte sowjetische Lastensegler während des Krieges.
common_voice_de_27043411.mp3	Das wäre preiswerter und effizienter gewesen, weil wir eben so abhängig von Importen sind.
common_voice_de_27043415.mp3	Aus der "South Bank" entstanden die Provinzen "Lower River" und "Western".
common_voice_de_27043417.mp3	Hoffentlich wird sie in Johannesburg gleichermaßen konsequent und energisch auftreten.
common_voice_de_20005543.mp3	Die Bevölkerung ist linguistisch sehr heterogen.
common_voice_de_20005544.mp3	Viele der Bürgermeister wurden später Minister.
common_voice_de_20005545.mp3	Sie verlieren aber das Geld ebenso wie das Auto und machen noch Schulden.
common_voice_de_20005546.mp3	Gleichzeitig drohte er mit der Sperrung der Straße von Hormus.
common_voice_de_27315670.mp3	Sie wurden zum Hochwasserschutz, zur Wasserversorgung, zur Energiegewinnung und zu Erholungszwecken errichtet.
common_voice_de_27315671.mp3	Wird die Kommission all jenen Entschädigung zahlen, denen dies zugesichert wurde?
common_voice_de_27315672.mp3	Die später geplanten Verlängerungen nach Stow und Lovell wurden aus finanziellen Gründen nicht gebaut.
common_voice_de_27315674.mp3	Schwebende Putten bilden einen Reigen um das Lamm Gottes.
common_voice_de_25303625.mp3	Es gewannen Cara Black und Liezel Huber.
common_voice_de_25303626.mp3	Popper entwickelte sie, um das Problem der Interpretation der Quantenmechanik zu lösen.
common_voice_de_25303628.mp3	Er ist bisher nur teilweise fertiggestellt.
common_voice_de_25303634.mp3	Nach dem Ende der Band schlossen sich Schon und Castronovo Hardline an.
common_voice_de_23948039.mp3	Der Ort stand ursprünglich unter der Herrschaft der Familie Grimaldi.
common_voice_de_23948040.mp3	Es sei darauf hingewiesen, dass Muslime in der indischen Gesellschaft weitgehend integriert sind.
